order_id,customer_name,amount,order_date,status,product
ORD_1039,Rahul Sharma,159.81,2026-08-21 02:36:00,completed,USB Cable
ORD_1040,Manish Tiwari,928.62,2026-08-20 18:22:00,completed,Laptop Stand
ORD_1041,Divya Kulkarni,292.55,2026-08-21 01:39:00,completed,Phone Case
ORD_1042,Manish Tiwari,1224.05,2026-08-21 05:21:00,completed,Desk Lamp
ORD_1043,Rohit Joshi,500.66,2026-08-20 19:15:00,completed,Blue T-Shirt
ORD_1044,Meera Iyer,215.4,2026-08-21 08:35:00,completed,USB Cable
ORD_1045,Aakash Jain,923.29,2026-08-20 22:12:00,completed,Laptop Stand
ORD_1046,Rajesh Menon,1779.23,2026-08-20 21:17:00,completed,Backpack
ORD_1047,Ananya Reddy,1293.05,2026-08-20 18:16:00,completed,Power Bank
ORD_1048,Aakash Jain,1160.85,2026-08-21 23:57:00,completed,Desk Lamp
ORD_1049,Arjun Mehta,411.55,2026-08-20 19:10:00,completed,Water Bottle
ORD_1050,Arjun Mehta,1517.74,2026-08-20 23:27:00,completed,Wireless Earbuds
ORD_1051,Nikhil Agarwal,192.92,2026-08-21 02:44:00,completed,USB Cable
ORD_1052,Manish Tiwari,1245.19,2026-08-20 17:48:00,completed,Desk Lamp
ORD_1053,Pooja Desai,1496.0,2026-08-21 03:20:00,completed,Wireless Earbuds
ORD_1054,Aakash Jain,231.33,2026-08-21 05:55:00,completed,Notebook Set
ORD_1055,Anjali Saxena,2969.36,2026-08-20 21:59:00,completed,Running Shoes
ORD_1056,Sneha Gupta,1558.32,2026-08-21 07:07:00,completed,Sunglasses
ORD_1057,Suresh Pillai,441.19,2026-08-20 21:55:00,completed,Water Bottle
ORD_1058,Ritu Bansal,1948.89,2026-08-20 21:28:00,completed,Monitor Light
ORD_1059,Vikram Singh,1345.48,2026-08-21 03:55:00,completed,Power Bank
ORD_1060,Rajesh Menon,232.86,2026-08-21 05:41:00,completed,Notebook Set
ORD_1061,Gaurav Malhotra,1455.84,2026-08-21 02:14:00,completed,Standing Desk Mat
ORD_1062,Pooja Desai,184.85,2026-08-20 21:15:00,completed,USB Cable
ORD_1063,Gaurav Malhotra,272.22,2026-08-21 01:29:00,completed,Phone Case
ORD_1064,Nikhil Agarwal,1618.03,2026-08-21 02:12:00,completed,Sunglasses
ORD_1065,Shreya Bhat,199.81,2026-08-20 18:58:00,completed,Notebook Set
ORD_1066,Gaurav Malhotra,311.82,2026-08-20 18:19:00,completed,Phone Case
ORD_1067,Arjun Mehta,2499.18,2026-08-20 22:16:00,completed,Keyboard
ORD_1068,Karthik Sundaram,3485.58,2026-08-20 17:16:00,completed,Webcam
ORD_1069,Anjali Saxena,510.95,2026-08-21 03:58:00,completed,Blue T-Shirt
ORD_1070,Kavita Nair,1260.61,2026-08-20 21:24:00,completed,Power Bank
ORD_1071,Arjun Mehta,1489.81,2026-08-20 18:44:00,completed,Standing Desk Mat
ORD_1072,Sneha Gupta,426.59,2026-08-21 07:05:00,completed,Coffee Mug
ORD_1073,Nandini Choudhury,413.17,2026-08-21 17:03:00,completed,Water Bottle
ORD_1074,Nandini Choudhury,327.86,2026-08-21 17:17:00,completed,Phone Case
ORD_1075,Arjun Mehta,300.58,2026-08-21 18:08:00,completed,Mouse Pad
ORD_1076,Gaurav Malhotra,2479.16,2026-08-21 17:03:00,completed,Keyboard
ORD_1077,Manish Tiwari,261.43,2026-08-22 03:24:00,completed,Notebook Set
ORD_1078,Kavita Nair,1594.16,2026-08-22 06:21:00,completed,Sunglasses
ORD_1079,Sneha Gupta,1458.32,2026-08-22 04:51:00,completed,Wireless Earbuds
ORD_1080,Meera Iyer,209.04,2026-08-21 20:36:00,completed,USB Cable
ORD_1081,Nandini Choudhury,3546.45,2026-08-21 17:38:00,completed,Webcam
ORD_1082,Rahul Sharma,323.1,2026-08-21 23:57:00,completed,Phone Case
ORD_1083,Priya Patel,1824.44,2026-08-21 19:17:00,completed,Backpack
ORD_1084,Deepika Rao,1301.69,2026-08-21 18:14:00,completed,Power Bank
ORD_1085,Karthik Sundaram,1566.57,2026-08-22 00:32:00,completed,Sunglasses
ORD_1086,Rajesh Menon,1606.34,2026-08-22 06:18:00,completed,Sunglasses
ORD_1087,Karthik Sundaram,1192.57,2026-08-21 19:25:00,completed,Desk Lamp
ORD_1088,Vikram Singh,272.63,2026-08-22 01:12:00,completed,Phone Case
ORD_1089,Nandini Choudhury,1913.3,2026-08-22 03:55:00,completed,Monitor Light
ORD_1090,Deepika Rao,2954.69,2026-08-21 19:41:00,completed,Running Shoes
ORD_1091,Suresh Pillai,359.5,2026-08-21 21:03:00,completed,Mouse Pad
ORD_1092,Ananya Reddy,2501.27,2026-08-22 04:23:00,completed,Keyboard
ORD_1093,Shreya Bhat,174.2,2026-08-21 21:21:00,completed,USB Cable
ORD_1094,Sanjay Verma,3486.67,2026-08-21 21:42:00,completed,Webcam
ORD_1095,Vikram Singh,1249.0,2026-08-21 19:18:00,completed,Desk Lamp
ORD_1096,Rajesh Menon,1767.08,2026-08-21 22:46:00,completed,Backpack
ORD_1097,Ritu Bansal,245.56,2026-08-21 23:23:00,completed,USB Cable
ORD_1098,Ritu Bansal,204.22,2026-08-22 04:35:00,completed,Notebook Set
ORD_1099,Meera Iyer,1230.67,2026-08-21 17:26:00,completed,Desk Lamp
ORD_1100,Deepika Rao,262.76,2026-08-22 08:44:00,completed,Phone Case
ORD_1101,Aakash Jain,2491.33,2026-08-22 02:15:00,completed,Keyboard
ORD_1102,Vikram Singh,1873.19,2026-08-22 02:27:00,completed,Monitor Light
ORD_1103,Karthik Sundaram,2504.42,2026-08-22 08:02:00,completed,Keyboard
ORD_1104,Anjali Saxena,253.43,2026-08-22 03:52:00,completed,Phone Case
ORD_1105,Rohit Joshi,169.16,2026-08-21 18:20:00,completed,USB Cable
ORD_1106,Meera Iyer,211.45,2026-08-22 06:56:00,completed,Notebook Set
ORD_1107,Nandini Choudhury,1556.89,2026-08-21 22:34:00,completed,Sunglasses
ORD_1108,Pooja Desai,1010.49,2026-08-22 01:40:00,completed,Yoga Mat
ORD_1109,Kavita Nair,2961.62,2026-08-22 04:23:00,completed,Running Shoes
ORD_1110,Arjun Mehta,430.44,2026-08-22 00:07:00,completed,Coffee Mug
ORD_1111,Vikram Singh,1269.02,2026-08-21 19:28:00,completed,Power Bank
ORD_1112,Ananya Reddy,238.13,2026-08-21 22:50:00,completed,USB Cable
ORD_1113,Sanjay Verma,1856.38,2026-08-21 19:28:00,completed,Monitor Light
ORD_1114,Meera Iyer,717.01,2026-08-21 21:56:00,completed,Watch Strap
ORD_1115,Rajesh Menon,1781.27,2026-08-22 00:22:00,completed,Backpack
ORD_1116,Manish Tiwari,1808.18,2026-08-21 21:10:00,completed,Backpack
ORD_1117,Aakash Jain,264.11,2026-08-22 06:39:00,completed,Notebook Set
ORD_1118,Pooja Desai,2964.81,2026-08-22 08:29:00,completed,Running Shoes
ORD_1119,Kavita Nair,3459.62,2026-08-22 07:07:00,completed,Webcam
ORD_1120,Rohit Joshi,1921.11,2026-08-21 23:58:00,completed,Monitor Light
ORD_1121,Gaurav Malhotra,198.49,2026-08-22 08:18:00,completed,USB Cable
ORD_1122,Deepika Rao,385.25,2026-08-21 19:24:00,completed,Water Bottle
ORD_1123,Aakash Jain,3542.89,2026-08-21 21:12:00,completed,Webcam
ORD_1124,Nandini Choudhury,281.8,2026-08-22 03:10:00,completed,Phone Case
ORD_1125,Sneha Gupta,982.12,2026-08-22 06:37:00,completed,Yoga Mat
ORD_1126,Manish Tiwari,1221.14,2026-08-22 08:10:00,completed,Desk Lamp
ORD_1127,Vikram Singh,680.37,2026-08-22 06:44:00,completed,Watch Strap
ORD_1128,Sanjay Verma,1301.55,2026-08-21 22:29:00,completed,Power Bank
ORD_1129,Kavita Nair,254.81,2026-08-22 02:49:00,completed,Notebook Set
ORD_1130,Karthik Sundaram,3486.97,2026-08-22 04:49:00,completed,Webcam
ORD_1131,Rajesh Menon,292.3,2026-08-22 01:08:00,completed,Notebook Set
ORD_1132,Vikram Singh,917.12,2026-08-21 17:35:00,completed,Laptop Stand
ORD_1133,Divya Kulkarni,1872.22,2026-08-21 18:58:00,completed,Monitor Light
ORD_1134,Manish Tiwari,2949.93,2026-08-21 20:59:00,completed,Running Shoes
ORD_1135,Nikhil Agarwal,315.25,2026-08-22 01:45:00,completed,Mouse Pad
ORD_1136,Karthik Sundaram,2481.79,2026-08-21 20:11:00,completed,Keyboard
ORD_1137,Meera Iyer,475.16,2026-08-22 00:03:00,completed,Blue T-Shirt
ORD_1138,Kavita Nair,1010.46,2026-08-21 21:30:00,completed,Yoga Mat
ORD_1139,Amit Kumar,1536.31,2026-08-22 07:33:00,completed,Standing Desk Mat
ORD_1140,Rohit Joshi,660.62,2026-08-22 08:05:00,completed,Watch Strap
ORD_1141,Rahul Sharma,424.45,2026-08-21 23:37:00,completed,Coffee Mug
ORD_1142,Aakash Jain,1825.9,2026-08-22 06:23:00,completed,Backpack
ORD_1143,Karthik Sundaram,1848.28,2026-08-21 21:46:00,completed,Backpack
ORD_1144,Sneha Gupta,1169.61,2026-08-22 18:28:00,completed,Desk Lamp
ORD_1145,Kavita Nair,2548.35,2026-08-23 03:36:00,completed,Keyboard
ORD_1146,Ananya Reddy,1936.97,2026-08-23 06:35:00,completed,Monitor Light
ORD_1147,Kavita Nair,3496.35,2026-08-23 02:54:00,completed,Webcam
ORD_1148,Amit Kumar,733.71,2026-08-22 23:03:00,completed,Watch Strap
ORD_1149,Rahul Sharma,329.32,2026-08-22 23:59:00,completed,Mouse Pad
ORD_1150,Karthik Sundaram,376.55,2026-08-23 07:34:00,completed,Mouse Pad
ORD_1151,Priya Patel,980.29,2026-08-23 00:47:00,completed,Yoga Mat
ORD_1152,Shreya Bhat,1304.06,2026-08-23 03:16:00,completed,Power Bank
ORD_1153,Amit Kumar,3001.39,2026-08-22 18:48:00,completed,Running Shoes
ORD_1154,Rahul Sharma,1314.93,2026-08-22 17:34:00,completed,Power Bank
ORD_1155,Suresh Pillai,940.8,2026-08-22 21:15:00,completed,Laptop Stand
ORD_1156,Amit Kumar,217.4,2026-08-22 18:05:00,completed,USB Cable
ORD_1157,Priya Patel,938.48,2026-08-23 00:13:00,completed,Laptop Stand
ORD_1158,Manish Tiwari,545.15,2026-08-22 21:48:00,completed,Blue T-Shirt
ORD_1159,Meera Iyer,1499.08,2026-08-22 18:06:00,completed,Wireless Earbuds
ORD_1160,Anjali Saxena,1271.81,2026-08-23 05:27:00,completed,Power Bank
ORD_1161,Sneha Gupta,430.67,2026-08-22 19:00:00,completed,Coffee Mug
ORD_1162,Nandini Choudhury,1004.42,2026-08-23 03:55:00,completed,Yoga Mat
ORD_1163,Deepika Rao,1762.88,2026-08-23 01:31:00,completed,Backpack
ORD_1164,Sneha Gupta,1468.55,2026-08-22 21:19:00,completed,Standing Desk Mat
ORD_1165,Nandini Choudhury,279.04,2026-08-22 23:30:00,completed,Phone Case
ORD_1166,Manish Tiwari,435.5,2026-08-22 23:37:00,completed,Coffee Mug
ORD_1167,Vikram Singh,1616.3,2026-08-23 02:15:00,completed,Sunglasses
ORD_1168,Meera Iyer,3452.68,2026-08-22 19:06:00,completed,Webcam
ORD_1169,Arjun Mehta,850.05,2026-08-23 00:32:00,completed,Laptop Stand
ORD_1170,Pooja Desai,1259.45,2026-08-22 19:07:00,completed,Power Bank
ORD_1171,Rajesh Menon,153.47,2026-08-22 20:01:00,completed,USB Cable
ORD_1172,Gaurav Malhotra,1228.78,2026-08-22 22:11:00,completed,Desk Lamp
ORD_1173,Anjali Saxena,1859.18,2026-08-22 22:23:00,completed,Monitor Light
ORD_1174,Sneha Gupta,318.71,2026-08-23 01:42:00,completed,Mouse Pad
ORD_1175,Shreya Bhat,1508.02,2026-08-22 21:20:00,completed,Standing Desk Mat
ORD_1176,Gaurav Malhotra,3518.34,2026-08-22 22:35:00,completed,Webcam
ORD_1177,Ritu Bansal,3499.54,2026-08-23 06:43:00,completed,Webcam
ORD_1178,Nikhil Agarwal,165.82,2026-08-23 08:35:00,completed,USB Cable
ORD_1179,Sneha Gupta,447.98,2026-08-23 00:19:00,completed,Water Bottle
ORD_1180,Nandini Choudhury,1035.1,2026-08-23 06:10:00,completed,Yoga Mat
ORD_1181,Suresh Pillai,206.27,2026-08-22 20:08:00,completed,USB Cable
ORD_1182,Gaurav Malhotra,1263.22,2026-08-23 01:40:00,completed,Power Bank
ORD_1183,Rahul Sharma,1281.73,2026-08-22 19:46:00,completed,Power Bank
ORD_1184,Manish Tiwari,182.78,2026-08-22 23:58:00,completed,USB Cable
ORD_1185,Pooja Desai,548.18,2026-08-22 23:44:00,completed,Blue T-Shirt
ORD_1186,Deepika Rao,2988.63,2026-08-23 00:27:00,completed,Running Shoes
ORD_1187,Ritu Bansal,1618.4,2026-08-22 19:14:00,completed,Sunglasses
ORD_1188,Rahul Sharma,1502.05,2026-08-22 22:28:00,completed,Wireless Earbuds
ORD_1189,Meera Iyer,1922.0,2026-08-23 06:20:00,completed,Monitor Light
ORD_1190,Suresh Pillai,400.77,2026-08-22 23:47:00,completed,Water Bottle
ORD_1191,Sanjay Verma,547.69,2026-08-22 21:24:00,completed,Blue T-Shirt
ORD_1192,Karthik Sundaram,3041.26,2026-08-23 02:40:00,completed,Running Shoes
ORD_1193,Karthik Sundaram,302.64,2026-08-22 19:19:00,completed,Phone Case
ORD_1194,Vikram Singh,850.27,2026-08-22 17:10:00,completed,Laptop Stand
ORD_1195,Pooja Desai,482.5,2026-08-23 01:33:00,completed,Blue T-Shirt
ORD_1196,Manish Tiwari,276.33,2026-08-22 20:14:00,completed,Notebook Set
ORD_1197,Rajesh Menon,3529.31,2026-08-23 06:14:00,completed,Webcam
ORD_1198,Karthik Sundaram,2547.14,2026-08-22 19:56:00,completed,Keyboard
ORD_1199,Manish Tiwari,1195.39,2026-08-23 08:49:00,completed,Desk Lamp
ORD_1200,Shreya Bhat,299.15,2026-08-23 05:54:00,completed,Mouse Pad
ORD_1201,Meera Iyer,2490.31,2026-08-23 07:47:00,completed,Keyboard
ORD_1202,Karthik Sundaram,284.09,2026-08-23 03:20:00,completed,Notebook Set
ORD_1203,Aakash Jain,902.59,2026-08-22 23:28:00,completed,Laptop Stand
ORD_1204,Kavita Nair,258.12,2026-08-23 04:25:00,completed,Phone Case
ORD_1205,Vikram Singh,659.19,2026-08-22 20:00:00,completed,Watch Strap
ORD_1206,Amit Kumar,1451.18,2026-08-22 23:57:00,completed,Wireless Earbuds
ORD_1207,Karthik Sundaram,448.61,2026-08-23 06:11:00,completed,Coffee Mug
ORD_1208,Amit Kumar,3496.9,2026-08-23 01:24:00,completed,Webcam
ORD_1209,Ritu Bansal,1303.45,2026-08-23 04:58:00,completed,Power Bank
ORD_1210,Manish Tiwari,2484.74,2026-08-23 00:10:00,completed,Keyboard
ORD_1211,Ananya Reddy,1042.52,2026-08-22 22:15:00,completed,Yoga Mat
ORD_1212,Ananya Reddy,1303.21,2026-08-23 08:02:00,completed,Power Bank
ORD_1213,Vikram Singh,304.96,2026-08-22 21:49:00,completed,Mouse Pad
ORD_1214,Pooja Desai,1822.24,2026-08-23 08:41:00,completed,Backpack
ORD_1215,Divya Kulkarni,161.73,2026-08-22 17:44:00,completed,USB Cable
ORD_1216,Vikram Singh,942.67,2026-08-24 03:47:00,completed,Laptop Stand
ORD_1217,Kavita Nair,475.52,2026-08-23 19:22:00,completed,Blue T-Shirt
ORD_1218,Arjun Mehta,151.01,2026-08-23 20:04:00,completed,USB Cable
ORD_1219,Gaurav Malhotra,492.13,2026-08-23 22:38:00,completed,Blue T-Shirt
ORD_1220,Priya Patel,172.75,2026-08-24 05:36:00,completed,USB Cable
ORD_1221,Deepika Rao,366.08,2026-08-23 19:30:00,completed,Water Bottle
ORD_1222,Arjun Mehta,1793.58,2026-08-24 07:29:00,completed,Backpack
ORD_1223,Karthik Sundaram,1204.36,2026-08-24 06:34:00,completed,Desk Lamp
ORD_1224,Aakash Jain,1463.74,2026-08-24 07:11:00,completed,Standing Desk Mat
ORD_1225,Divya Kulkarni,230.97,2026-08-23 19:05:00,completed,Notebook Set
ORD_1226,Vikram Singh,890.44,2026-08-23 20:59:00,completed,Laptop Stand
ORD_1227,Arjun Mehta,1252.75,2026-08-24 05:09:00,completed,Power Bank
ORD_1228,Deepika Rao,482.79,2026-08-24 02:17:00,completed,Blue T-Shirt
ORD_1229,Rohit Joshi,1513.56,2026-08-24 07:13:00,completed,Standing Desk Mat
ORD_1230,Rahul Sharma,2536.93,2026-08-23 22:12:00,completed,Keyboard
ORD_1231,Kavita Nair,432.7,2026-08-23 18:29:00,completed,Water Bottle
ORD_1232,Ananya Reddy,1308.4,2026-08-24 08:37:00,completed,Power Bank
ORD_1233,Gaurav Malhotra,434.71,2026-08-24 00:43:00,completed,Water Bottle
ORD_1234,Nandini Choudhury,471.38,2026-08-24 02:45:00,completed,Blue T-Shirt
ORD_1235,Shreya Bhat,500.15,2026-08-24 04:35:00,completed,Blue T-Shirt
ORD_1236,Aakash Jain,363.99,2026-08-24 00:57:00,completed,Water Bottle
ORD_1237,Divya Kulkarni,1589.46,2026-08-23 18:37:00,completed,Sunglasses
ORD_1238,Anjali Saxena,1833.06,2026-08-23 22:18:00,completed,Backpack
ORD_1239,Deepika Rao,971.33,2026-08-24 06:50:00,completed,Yoga Mat
ORD_1240,Shreya Bhat,399.05,2026-08-24 05:33:00,completed,Water Bottle
ORD_1241,Ananya Reddy,385.24,2026-08-23 19:31:00,completed,Mouse Pad
ORD_1242,Pooja Desai,1461.94,2026-08-24 06:25:00,completed,Wireless Earbuds
ORD_1243,Gaurav Malhotra,516.67,2026-08-24 00:14:00,completed,Blue T-Shirt
ORD_1244,Pooja Desai,1501.41,2026-08-23 21:21:00,completed,Standing Desk Mat
ORD_1245,Sneha Gupta,1899.46,2026-08-24 04:45:00,completed,Monitor Light
ORD_1246,Karthik Sundaram,890.68,2026-08-23 20:35:00,completed,Laptop Stand
ORD_1247,Sneha Gupta,290.88,2026-08-23 20:18:00,completed,Phone Case
ORD_1248,Rohit Joshi,3003.81,2026-08-24 08:21:00,completed,Running Shoes
ORD_1249,Nikhil Agarwal,263.43,2026-08-24 02:16:00,completed,Notebook Set
ORD_1250,Shreya Bhat,534.2,2026-08-23 22:21:00,completed,Blue T-Shirt
ORD_1251,Rajesh Menon,282.57,2026-08-24 08:51:00,completed,Notebook Set
ORD_1252,Shreya Bhat,1329.23,2026-08-24 07:11:00,completed,Power Bank
ORD_1253,Amit Kumar,1593.07,2026-08-24 01:41:00,completed,Sunglasses
ORD_1254,Nandini Choudhury,2517.82,2026-08-23 20:27:00,completed,Keyboard
ORD_1255,Ritu Bansal,2533.88,2026-08-23 22:04:00,completed,Keyboard
ORD_1256,Ritu Bansal,1893.81,2026-08-24 07:20:00,completed,Monitor Light
ORD_1257,Anjali Saxena,238.01,2026-08-23 23:41:00,completed,USB Cable
ORD_1258,Aakash Jain,660.4,2026-08-24 00:00:00,completed,Watch Strap
ORD_1259,Rohit Joshi,874.43,2026-08-23 23:07:00,completed,Laptop Stand
ORD_1260,Manish Tiwari,694.74,2026-08-23 21:31:00,completed,Watch Strap
ORD_1261,Vikram Singh,1822.05,2026-08-23 20:24:00,completed,Backpack
ORD_1262,Vikram Singh,194.28,2026-08-23 21:26:00,completed,USB Cable
ORD_1263,Deepika Rao,411.42,2026-08-24 04:58:00,completed,Water Bottle
ORD_1264,Shreya Bhat,1906.06,2026-08-24 06:43:00,completed,Monitor Light
ORD_1265,Vikram Singh,217.34,2026-08-23 18:44:00,completed,USB Cable
ORD_1266,Rajesh Menon,422.76,2026-08-24 02:44:00,completed,Coffee Mug
ORD_1267,Gaurav Malhotra,732.0,2026-08-24 04:48:00,completed,Watch Strap
ORD_1268,Priya Patel,2460.94,2026-08-24 06:17:00,completed,Keyboard
ORD_1269,Gaurav Malhotra,3026.37,2026-08-24 02:31:00,completed,Running Shoes
ORD_1270,Meera Iyer,3489.34,2026-08-24 00:56:00,completed,Webcam
ORD_1271,Nikhil Agarwal,915.89,2026-08-24 00:57:00,completed,Laptop Stand
ORD_1272,Aakash Jain,540.13,2026-08-24 04:32:00,completed,Blue T-Shirt
ORD_1273,Amit Kumar,3449.73,2026-08-23 23:42:00,completed,Webcam
ORD_1274,Rajesh Menon,251.38,2026-08-24 03:02:00,completed,Phone Case
ORD_1275,Karthik Sundaram,1580.64,2026-08-23 20:34:00,completed,Sunglasses
ORD_1276,Aakash Jain,1457.65,2026-08-24 07:24:00,completed,Standing Desk Mat
ORD_1277,Divya Kulkarni,216.73,2026-08-24 04:00:00,completed,USB Cable
ORD_1278,Gaurav Malhotra,390.27,2026-08-23 21:10:00,completed,Water Bottle
ORD_1279,Amit Kumar,713.47,2026-08-24 02:42:00,completed,Watch Strap
ORD_1280,Nikhil Agarwal,380.78,2026-08-24 23:57:00,completed,Water Bottle
ORD_1281,Vikram Singh,283.01,2026-08-24 03:56:00,completed,Notebook Set
ORD_1282,Divya Kulkarni,3468.64,2026-08-23 19:46:00,completed,Webcam
ORD_1283,Anjali Saxena,3538.4,2026-08-24 08:41:00,completed,Webcam
ORD_1284,Nandini Choudhury,515.27,2026-08-23 22:48:00,completed,Blue T-Shirt
ORD_1285,Kavita Nair,1225.15,2026-08-23 19:16:00,completed,Desk Lamp
ORD_1286,Suresh Pillai,919.37,2026-08-24 01:53:00,completed,Laptop Stand
ORD_1287,Meera Iyer,2489.58,2026-08-25 08:50:00,completed,Keyboard
ORD_1288,Sneha Gupta,1009.2,2026-08-25 00:26:00,completed,Yoga Mat
ORD_1289,Gaurav Malhotra,1865.11,2026-08-24 18:57:00,completed,Monitor Light
ORD_1290,Nandini Choudhury,1470.66,2026-08-25 08:55:00,completed,Wireless Earbuds
ORD_1291,Amit Kumar,708.65,2026-08-25 00:24:00,completed,Watch Strap
ORD_1292,Anjali Saxena,1452.9,2026-08-24 20:05:00,completed,Standing Desk Mat
ORD_1293,Ritu Bansal,2491.9,2026-08-25 05:22:00,completed,Keyboard
ORD_1294,Anjali Saxena,208.83,2026-08-25 06:16:00,completed,USB Cable
ORD_1295,Pooja Desai,959.66,2026-08-25 01:16:00,completed,Yoga Mat
ORD_1296,Arjun Mehta,3504.49,2026-08-25 02:36:00,completed,Webcam
ORD_1297,Sanjay Verma,399.83,2026-08-24 18:10:00,completed,Water Bottle
ORD_1298,Karthik Sundaram,1452.78,2026-08-25 05:39:00,completed,Standing Desk Mat
ORD_1299,Nandini Choudhury,168.47,2026-08-25 00:39:00,completed,USB Cable
ORD_1300,Rahul Sharma,1869.03,2026-08-24 19:58:00,completed,Monitor Light
ORD_1301,Arjun Mehta,456.49,2026-08-24 22:26:00,completed,Coffee Mug
ORD_1302,Karthik Sundaram,268.42,2026-08-25 08:49:00,completed,Notebook Set
ORD_1303,Pooja Desai,1229.02,2026-08-25 04:33:00,completed,Desk Lamp
ORD_1304,Arjun Mehta,1222.54,2026-08-24 23:14:00,completed,Desk Lamp
ORD_1305,Ritu Bansal,3544.8,2026-08-25 04:39:00,completed,Webcam
ORD_1306,Suresh Pillai,1861.82,2026-08-25 06:30:00,completed,Monitor Light
ORD_1307,Karthik Sundaram,516.41,2026-08-24 20:20:00,completed,Blue T-Shirt
ORD_1308,Meera Iyer,1619.07,2026-08-25 04:54:00,completed,Sunglasses
ORD_1309,Divya Kulkarni,418.61,2026-08-24 21:30:00,completed,Coffee Mug
ORD_1310,Ritu Bansal,466.66,2026-08-24 21:57:00,completed,Blue T-Shirt
ORD_1311,Gaurav Malhotra,246.65,2026-08-24 20:28:00,completed,Notebook Set
ORD_1312,Gaurav Malhotra,406.69,2026-08-24 22:49:00,completed,Water Bottle
ORD_1313,Sanjay Verma,1813.06,2026-08-25 06:40:00,completed,Backpack
ORD_1314,Aakash Jain,287.77,2026-08-25 04:47:00,completed,Notebook Set
ORD_1315,Sneha Gupta,365.69,2026-08-24 20:04:00,completed,Water Bottle
ORD_1316,Divya Kulkarni,171.94,2026-08-25 02:28:00,completed,USB Cable
ORD_1317,Vikram Singh,253.85,2026-08-24 22:37:00,completed,Notebook Set
ORD_1318,Meera Iyer,1493.19,2026-08-25 06:16:00,completed,Wireless Earbuds
ORD_1319,Pooja Desai,149.91,2026-08-25 02:38:00,completed,USB Cable
ORD_1320,Pooja Desai,1175.3,2026-08-25 00:33:00,completed,Desk Lamp
