order_id,customer_name,amount,order_date,status,product
ORD_1057,Gaurav Malhotra,1261.14,2026-08-26 00:45:00,completed,Power Bank
ORD_1058,Deepika Rao,1342.27,2026-08-26 01:26:00,completed,Power Bank
ORD_1059,Suresh Pillai,1582.99,2026-08-26 01:52:00,completed,Sunglasses
ORD_1060,Sanjay Verma,3486.72,2026-08-25 23:44:00,completed,Webcam
ORD_1061,Vikram Singh,1345.48,2026-08-26 03:55:00,completed,Power Bank
ORD_1062,Rajesh Menon,232.86,2026-08-26 05:41:00,completed,Notebook Set
ORD_1063,Gaurav Malhotra,1455.84,2026-08-26 02:14:00,completed,Standing Desk Mat
ORD_1064,Pooja Desai,184.85,2026-08-25 21:15:00,completed,USB Cable
ORD_1065,Gaurav Malhotra,272.22,2026-08-26 01:29:00,completed,Phone Case
ORD_1066,Nikhil Agarwal,1618.03,2026-08-27 02:12:00,completed,Sunglasses
ORD_1067,Shreya Bhat,199.81,2026-08-26 18:58:00,completed,Notebook Set
ORD_1068,Gaurav Malhotra,311.82,2026-08-26 18:19:00,completed,Phone Case
ORD_1069,Arjun Mehta,2499.18,2026-08-26 22:16:00,completed,Keyboard
ORD_1070,Karthik Sundaram,3485.58,2026-08-26 17:16:00,completed,Webcam
ORD_1071,Anjali Saxena,510.95,2026-08-27 03:58:00,completed,Blue T-Shirt
ORD_1072,Kavita Nair,1260.61,2026-08-26 21:24:00,completed,Power Bank
ORD_1073,Arjun Mehta,1489.81,2026-08-26 18:44:00,completed,Standing Desk Mat
ORD_1074,Sneha Gupta,426.59,2026-08-27 07:05:00,completed,Coffee Mug
ORD_1075,Kavita Nair,407.64,2026-08-27 03:49:00,completed,Water Bottle
